FlightDate,Airline,Origin,Dest,CRSDepTime,Distance,Year,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DCD
2019-09-27,SkyWest Airlines Inc.,SFO,BUR,2035,326.0,2019,9,27,5,UA,UA_CODESHARE,19977,UA,5637,OO,20304,OO,N978SW,5637,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,10800,1080003,32575,"Burbank, CA",CA,6,California,91,True
2021-04-05,SkyWest Airlines Inc.,ORD,CID,2130,196.0,2021,4,5,1,AA,AA_CODESHARE,19805,AA,3193,OO,20304,OO,N632SK,3193,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11003,1100303,31003,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,False
2020-04-06,United Air Lines Inc.,DEN,AUS,1401,775.0,2020,4,6,1,UA,UA,19977,UA,2377,UA,19977,UA,,2377,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,True
2021-12-17,Spirit Air Lines,BNA,MCO,1707,616.0,2021,12,17,5,NK,NK,20416,NK,1947,NK,20416,NK,N683NK,1947,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,True
2021-05-24,SkyWest Airlines Inc.,MSP,OKC,1040,694.0,2021,5,24,1,DL,DL_CODESHARE,19790,DL,3612,OO,20304,OO,N834SK,3612,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,False
2019-12-29,Mesa Airlines Inc.,DFW,RAP,1846,835.0,2019,12,29,7,AA,AA_CODESHARE,19805,AA,5968,YV,20378,YV,N950LR,5968,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14457,1445702,34457,"Rapid City, SD",SD,46,South Dakota,67,True
2019-10-21,Alaska Airlines Inc.,BOS,PDX,750,2537.0,2019,10,21,1,AS,AS,19930,AS,1281,AS,19930,AS,N282VA,1281,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,False
2021-12-08,American Airlines Inc.,DFW,LGA,938,1389.0,2021,12,8,3,AA,AA,19805,AA,1056,AA,19805,AA,N337PJ,1056,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,12953,1295304,31703,"New York, NY",NY,36,New York,22,False
2019-07-23,Endeavor Air Inc.,CVG,MSP,1120,596.0,2019,7,23,2,DL,DL_CODESHARE,19790,DL,3411,9E,20363,9E,N695CA,3411,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,False
2020-02-17,Southwest Airlines Co.,PHX,BWI,840,1999.0,2020,2,17,1,WN,WN,19393,WN,640,WN,19393,WN,N209WN,640,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,False
2020-12-18,JetBlue Airways,BOS,FLL,1559,1237.0,2020,12,18,5,B6,B6,20409,B6,2269,B6,20409,B6,N598JB,2269,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,False
2019-01-10,Comair Inc.,CLT,CVG,1316,335.0,2019,1,10,4,AA,AA_CODESHARE,19805,AA,5033,OH,20397,OH,N545PB,5033,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,False
2021-04-19,Southwest Airlines Co.,ATL,FLL,2055,581.0,2021,4,19,1,WN,WN,19393,WN,356,WN,19393,WN,N469WN,356,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,False
2021-12-07,Republic Airlines,LGA,CMH,2025,479.0,2021,12,7,2,DL,DL_CODESHARE,19790,DL,5766,YX,20452,YX,N209JQ,5766,12953,1295304,31703,"New York, NY",NY,36,New York,22,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,False
2021-07-17,SkyWest Airlines Inc.,MSP,PSC,1805,1254.0,2021,7,17,6,DL,DL_CODESHARE,19790,DL,3677,OO,20304,OO,N252SY,3677,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,14252,1425202,34252,"Pasco/Kennewick/Richland, WA",WA,53,Washington,93,False
2019-10-11,Comair Inc.,CHA,CLT,1304,241.0,2019,10,11,5,AA,AA_CODESHARE,19805,AA,5086,OH,20397,OH,N565NN,5086,10980,1098002,30980,"Chattanooga, TN",TN,47,Tennessee,54,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2019-08-16,Spirit Air Lines,FLL,STX,1219,1140.0,2019,8,16,5,NK,NK,20416,NK,438,NK,20416,NK,N514NK,438,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,15027,1502704,34992,"Christiansted, VI",VI,78,U.S. Virgin Islands,4,False
2019-08-16,Delta Air Lines Inc.,BDL,ATL,705,859.0,2019,8,16,5,DL,DL,19790,DL,1054,DL,19790,DL,N917DN,1054,10529,1052906,30529,"Hartford, CT",CT,9,Connecticut,11,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2021-08-01,Endeavor Air Inc.,ATL,TRI,1655,227.0,2021,8,1,7,DL,DL_CODESHARE,19790,DL,5012,9E,20363,9E,N299PQ,5012,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,15323,1532305,35323,"Bristol/Johnson City/Kingsport, TN",TN,47,Tennessee,54,True
2019-02-06,Southwest Airlines Co.,LAX,LAS,700,236.0,2019,2,6,3,WN,WN,19393,WN,577,WN,19393,WN,N7723E,577,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,False
2021-04-25,Endeavor Air Inc.,DTW,AZO,2140,113.0,2021,4,25,7,DL,DL_CODESHARE,19790,DL,5305,9E,20363,9E,N980EV,5305,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10469,1046902,30469,"Kalamazoo, MI",MI,26,Michigan,43,False
2021-10-22,SkyWest Airlines Inc.,ORD,OMA,1735,416.0,2021,10,22,5,AA,AA_CODESHARE,19805,AA,3192,OO,20304,OO,N603SK,3192,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,True
2020-03-07,Spirit Air Lines,DTW,RSW,600,1084.0,2020,3,7,6,NK,NK,20416,NK,605,NK,20416,NK,N678NK,605,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,False
2019-10-23,Envoy Air,ORD,CVG,2200,264.0,2019,10,23,3,AA,AA_CODESHARE,19805,AA,3507,MQ,20398,MQ,N653AE,3507,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,False
2021-05-05,JetBlue Airways,RSW,PVD,1000,1200.0,2021,5,5,3,B6,B6,20409,B6,1492,B6,20409,B6,N353JB,1492,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,False
2020-01-27,Comair Inc.,CLT,DAY,1136,370.0,2020,1,27,1,AA,AA_CODESHARE,19805,AA,5361,OH,20397,OH,N570NN,5361,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,11267,1126702,31267,"Dayton, OH",OH,39,Ohio,44,False
2021-03-01,Delta Air Lines Inc.,MCO,ATL,1000,404.0,2021,3,1,1,DL,DL,19790,DL,1580,DL,19790,DL,N583NW,1580,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-11-15,Horizon Air,SEA,PDX,1100,129.0,2019,11,15,5,AS,AS_CODESHARE,19930,AS,2217,QX,19687,QX,N441QX,2217,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,False
2020-10-20,Endeavor Air Inc.,FSD,MSP,1241,196.0,2020,10,20,2,DL,DL_CODESHARE,19790,DL,4784,9E,20363,9E,N910XJ,4784,11775,1177502,31775,"Sioux Falls, SD",SD,46,South Dakota,67,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,True
2019-06-29,SkyWest Airlines Inc.,DEN,FAR,1110,627.0,2019,6,29,6,UA,UA_CODESHARE,19977,UA,5216,OO,20304,OO,N932EV,5216,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11637,1163703,31637,"Fargo, ND",ND,38,North Dakota,66,False
2021-03-18,Capital Cargo International,CLT,MGM,1645,372.0,2021,3,18,4,AA,AA_CODESHARE,19805,AA,6053,PT,20427,PT,N626AE,6053,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,13277,1327702,33277,"Montgomery, AL",AL,1,Alabama,51,False
2019-08-11,Alaska Airlines Inc.,JFK,SFO,1650,2586.0,2019,8,11,7,AS,AS,19930,AS,657,AS,19930,AS,N288AK,657,12478,1247805,31703,"New York, NY",NY,36,New York,22,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,False
2019-09-06,Delta Air Lines Inc.,CAE,ATL,545,192.0,2019,9,6,5,DL,DL,19790,DL,2808,DL,19790,DL,N921AT,2808,10868,1086803,30868,"Columbia, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-07-26,Alaska Airlines Inc.,SEA,SNA,745,978.0,2019,7,26,5,AS,AS,19930,AS,506,AS,19930,AS,N551AS,506,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,False
2019-04-17,SkyWest Airlines Inc.,LAX,EUG,2015,748.0,2019,4,17,3,AA,AA_CODESHARE,19805,AA,2996,OO,20304,OO,N727SK,2996,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,11603,1160302,31603,"Eugene, OR",OR,41,Oregon,92,False
2019-08-31,SkyWest Airlines Inc.,DEN,COS,1158,73.0,2019,8,31,6,UA,UA_CODESHARE,19977,UA,5815,OO,20304,OO,N903SW,5815,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11109,1110902,30189,"Colorado Springs, CO",CO,8,Colorado,82,False
2021-01-02,Delta Air Lines Inc.,MCO,ATL,1644,404.0,2021,1,2,6,DL,DL,19790,DL,1107,DL,19790,DL,N829MH,1107,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,True
2021-06-30,SkyWest Airlines Inc.,SFO,SEA,1624,679.0,2021,6,30,3,DL,DL_CODESHARE,19790,DL,3671,OO,20304,OO,N308SY,3671,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2020-03-26,Southwest Airlines Co.,SJC,SAN,630,417.0,2020,3,26,4,WN,WN,19393,WN,2742,WN,19393,WN,N7841A,2742,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,True
2019-04-05,Delta Air Lines Inc.,LGA,FLL,1959,1076.0,2019,4,5,5,DL,DL,19790,DL,1702,DL,19790,DL,N351NW,1702,12953,1295304,31703,"New York, NY",NY,36,New York,22,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,True
2021-12-13,American Airlines Inc.,ORD,EYW,826,1251.0,2021,12,13,1,AA,AA,19805,AA,2777,AA,19805,AA,N9022G,2777,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11624,1162403,31624,"Key West, FL",FL,12,Florida,33,False
2019-02-03,American Airlines Inc.,SFO,ORD,1425,1846.0,2019,2,3,7,AA,AA,19805,AA,2634,AA,19805,AA,N901AA,2634,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,13930,1393006,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-11-09,Comair Inc.,CLT,AGS,2025,140.0,2020,11,9,1,AA,AA_CODESHARE,19805,AA,5169,OH,20397,OH,N578NN,5169,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,10208,1020803,30208,"Augusta, GA",GA,13,Georgia,34,False
2019-11-12,Envoy Air,MHK,ORD,530,501.0,2019,11,12,2,AA,AA_CODESHARE,19805,AA,3443,MQ,20398,MQ,N681AE,3443,13290,1329002,33290,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2021-06-15,SkyWest Airlines Inc.,MSP,FSD,900,196.0,2021,6,15,2,DL,DL_CODESHARE,19790,DL,3734,OO,20304,OO,N829SK,3734,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11775,1177502,31775,"Sioux Falls, SD",SD,46,South Dakota,67,False
2021-08-10,Southwest Airlines Co.,JAX,ATL,635,270.0,2021,8,10,2,WN,WN,19393,WN,4752,WN,19393,WN,N7854B,4752,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-02-12,Alaska Airlines Inc.,ADQ,ANC,810,253.0,2019,2,12,2,AS,AS,19930,AS,48,AS,19930,AS,N611AS,48,10170,1017004,30070,"Kodiak, AK",AK,2,Alaska,1,10299,1029906,30299,"Anchorage, AK",AK,2,Alaska,1,False
2021-05-24,Mesa Airlines Inc.,DFW,VPS,1440,641.0,2021,5,24,1,AA,AA_CODESHARE,19805,AA,5910,YV,20378,YV,N918FJ,5910,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,15624,1562404,31504,"Valparaiso, FL",FL,12,Florida,33,False
2020-11-14,SkyWest Airlines Inc.,IAH,TUS,1945,936.0,2020,11,14,6,UA,UA_CODESHARE,19977,UA,5363,OO,20304,OO,N619UX,5363,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15376,1537604,30436,"Tucson, AZ",AZ,4,Arizona,81,False
2020-12-22,United Air Lines Inc.,IAH,RDU,1945,1042.0,2020,12,22,2,UA,UA,19977,UA,1098,UA,19977,UA,N440UA,1098,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,False
2019-11-18,American Airlines Inc.,SAN,CLT,1057,2077.0,2019,11,18,1,AA,AA,19805,AA,639,AA,19805,AA,N540UW,639,14679,1467903,33570,"San Diego, CA",CA,6,California,91,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2020-11-28,Horizon Air,SFO,SEA,600,679.0,2020,11,28,6,AS,AS_CODESHARE,19930,AS,2103,QX,19687,QX,N644QX,2103,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2019-05-11,Endeavor Air Inc.,ATL,MLI,2159,633.0,2019,5,11,6,DL,DL_CODESHARE,19790,DL,5384,9E,20363,9E,N934XJ,5384,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13367,1336705,33367,"Moline, IL",IL,17,Illinois,41,False
2021-11-13,Frontier Airlines Inc.,PDX,DEN,59,991.0,2021,11,13,6,F9,F9,20436,F9,790,F9,20436,F9,N382FR,790,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-11-23,Southwest Airlines Co.,RSW,BWI,620,919.0,2019,11,23,6,WN,WN,19393,WN,1947,WN,19393,WN,N552WN,1947,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,False
2020-05-17,Delta Air Lines Inc.,ATL,SEA,830,2182.0,2020,5,17,7,DL,DL,19790,DL,320,DL,19790,DL,N808DN,320,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2020-03-11,Southwest Airlines Co.,MDW,CLE,2255,307.0,2020,3,11,3,WN,WN,19393,WN,858,WN,19393,WN,N750SA,858,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,False
2020-06-19,Mesa Airlines Inc.,MKE,DFW,1524,853.0,2020,6,19,5,AA,AA_CODESHARE,19805,AA,5782,YV,20378,YV,N918FJ,5782,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,True
2019-02-06,Spirit Air Lines,FLL,MCO,745,177.0,2019,2,6,3,NK,NK,20416,NK,198,NK,20416,NK,N631NK,198,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,False
2020-06-23,Delta Air Lines Inc.,IAD,ATL,1700,534.0,2020,6,23,2,DL,DL,19790,DL,746,DL,19790,DL,N982AT,746,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2021-10-02,Mesa Airlines Inc.,IAD,CLT,1110,322.0,2021,10,2,6,UA,UA_CODESHARE,19977,UA,6023,YV,20378,YV,N88325,6023,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2020-10-04,SkyWest Airlines Inc.,GJT,SLC,645,216.0,2020,10,4,7,DL,DL_CODESHARE,19790,DL,4253,OO,20304,OO,N906SW,4253,11921,1192102,31921,"Grand Junction, CO",CO,8,Colorado,82,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,False
2021-07-22,Allegiant Air,MSO,AZA,1015,948.0,2021,7,22,4,G4,G4,20368,G4,571,G4,20368,G4,284NV,571,13486,1348602,33486,"Missoula, MT",MT,30,Montana,84,10466,1046602,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2021-10-04,Southwest Airlines Co.,FLL,HOU,2000,957.0,2021,10,4,1,WN,WN,19393,WN,3647,WN,19393,WN,N8650F,3647,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,False
2020-10-15,American Airlines Inc.,MCO,PHL,1326,861.0,2020,10,15,4,AA,AA,19805,AA,688,AA,19805,AA,N918NN,688,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-12-15,SkyWest Airlines Inc.,PIA,ATL,1635,565.0,2019,12,15,7,DL,DL_CODESHARE,19790,DL,3615,OO,20304,OO,N659BR,3615,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,True
2021-03-25,SkyWest Airlines Inc.,OMA,DEN,600,472.0,2021,3,25,4,UA,UA_CODESHARE,19977,UA,4767,OO,20304,OO,N915EV,4767,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-01-23,"Commutair Aka Champlain Enterprises, Inc.",PWM,EWR,720,284.0,2019,1,23,3,UA,UA_CODESHARE,19977,UA,4992,C5,20445,C5,N14174,4992,14321,1432105,34321,"Portland, ME",ME,23,Maine,12,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,False
2019-12-03,Envoy Air,DFW,LIT,840,304.0,2019,12,3,2,AA,AA_CODESHARE,19805,AA,3723,MQ,20398,MQ,N243NN,3723,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,False
2021-11-28,Spirit Air Lines,DTW,MIA,700,1145.0,2021,11,28,7,NK,NK,20416,NK,3054,NK,20416,NK,N644NK,3054,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,True
2019-07-06,American Airlines Inc.,GRR,DFW,1426,931.0,2019,7,6,6,AA,AA,19805,AA,1449,AA,19805,AA,N9628W,1449,11986,1198603,31986,"Grand Rapids, MI",MI,26,Michigan,43,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2020-08-31,SkyWest Airlines Inc.,DTW,GRR,1040,120.0,2020,8,31,1,DL,DL_CODESHARE,19790,DL,3710,OO,20304,OO,N837SK,3710,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,11986,1198603,31986,"Grand Rapids, MI",MI,26,Michigan,43,False
2020-11-24,Allegiant Air,LAS,RNO,1803,345.0,2020,11,24,2,G4,G4,20368,G4,99,G4,20368,G4,318NV,99,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,False
2020-02-21,Endeavor Air Inc.,LEX,ATL,1015,304.0,2020,2,21,5,DL,DL_CODESHARE,19790,DL,5378,9E,20363,9E,N309PQ,5378,12945,1294503,32945,"Lexington, KY",KY,21,Kentucky,52,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2021-12-12,Southwest Airlines Co.,STL,MDW,1435,251.0,2021,12,12,7,WN,WN,19393,WN,3825,WN,19393,WN,N762SW,3825,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,False
2019-10-11,Horizon Air,SEA,PDX,1100,129.0,2019,10,11,5,AS,AS_CODESHARE,19930,AS,2690,QX,19687,QX,N448QX,2690,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,False
2019-09-27,Southwest Airlines Co.,PDX,PHX,740,1009.0,2019,9,27,5,WN,WN,19393,WN,2281,WN,19393,WN,N8640D,2281,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-01-27,Delta Air Lines Inc.,LIT,ATL,950,453.0,2019,1,27,7,DL,DL,19790,DL,1584,DL,19790,DL,N996DL,1584,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2021-11-25,Southwest Airlines Co.,MDW,STL,925,251.0,2021,11,25,4,WN,WN,19393,WN,3532,WN,19393,WN,N7832A,3532,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,False
2019-12-14,Frontier Airlines Inc.,DEN,PHX,2242,602.0,2019,12,14,6,F9,F9,20436,F9,751,F9,20436,F9,N361FR,751,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2021-01-17,United Air Lines Inc.,MCO,SFO,1430,2446.0,2021,1,17,7,UA,UA,19977,UA,477,UA,19977,UA,N77518,477,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,False
2021-07-14,American Airlines Inc.,DFW,PHL,726,1303.0,2021,7,14,3,AA,AA,19805,AA,856,AA,19805,AA,N151UW,856,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2020-07-09,Allegiant Air,CVG,VPS,600,600.0,2020,7,9,4,G4,G4,20368,G4,1329,G4,20368,G4,252NV,1329,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,15624,1562404,31504,"Valparaiso, FL",FL,12,Florida,33,False
2020-03-10,American Airlines Inc.,PHX,MCO,1230,1849.0,2020,3,10,2,AA,AA,19805,AA,417,AA,19805,AA,N404AN,417,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,False
2020-08-21,Southwest Airlines Co.,DEN,BOI,2115,649.0,2020,8,21,5,WN,WN,19393,WN,233,WN,19393,WN,N7830A,233,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10713,1071302,30713,"Boise, ID",ID,16,Idaho,83,False
2021-06-16,Republic Airlines,PIT,ORD,1745,413.0,2021,6,16,3,UA,UA_CODESHARE,19977,UA,3563,YX,20452,YX,N642RW,3563,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-10-18,SkyWest Airlines Inc.,SJC,SEA,1200,696.0,2020,10,18,7,DL,DL_CODESHARE,19790,DL,3602,OO,20304,OO,N268SY,3602,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,True
2019-12-30,Mesa Airlines Inc.,DRO,DFW,1043,674.0,2019,12,30,1,AA,AA_CODESHARE,19805,AA,5999,YV,20378,YV,N957LR,5999,11413,1141307,30285,"Durango, CO",CO,8,Colorado,82,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2020-09-03,Republic Airlines,IAD,PIT,1745,182.0,2020,9,3,4,UA,UA_CODESHARE,19977,UA,3549,YX,20452,YX,N859RW,3549,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,False
2019-09-20,"Commutair Aka Champlain Enterprises, Inc.",MDT,IAD,625,94.0,2019,9,20,5,UA,UA_CODESHARE,19977,UA,4880,C5,20445,C5,N14174,4880,13230,1323002,32070,"Harrisburg, PA",PA,42,Pennsylvania,23,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,False
2019-05-07,Southwest Airlines Co.,GSP,ATL,1230,153.0,2019,5,7,2,WN,WN,19393,WN,367,WN,19393,WN,N7811F,367,11996,1199603,31871,"Greer, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-06-19,Capital Cargo International,GRR,PHL,1757,573.0,2019,6,19,3,AA,AA_CODESHARE,19805,AA,4860,PT,20427,PT,N660BC,4860,11986,1198603,31986,"Grand Rapids, MI",MI,26,Michigan,43,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,True
2021-12-26,Southwest Airlines Co.,MCO,BWI,855,787.0,2021,12,26,7,WN,WN,19393,WN,843,WN,19393,WN,N567WN,843,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,False
2021-12-26,American Airlines Inc.,STT,CLT,1835,1520.0,2021,12,26,7,AA,AA,19805,AA,1195,AA,19805,AA,N704US,1195,15024,1502403,34945,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,True
2021-03-09,United Air Lines Inc.,EGE,ORD,1250,1007.0,2021,3,9,2,UA,UA,19977,UA,1743,UA,19977,UA,N24736,1743,11503,1150305,31503,"Eagle, CO",CO,8,Colorado,82,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
